rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
169,171,0.122623354,0.0,0.045461897,-0.010471061
170,172,0.13551316,0.015178942,0.03823312,0.012889802
171,173,0.13551316,0.0,0.0,0.0
172,174,0.14753239,0.013490064,0.017889448,0.012019232
173,175,0.13885848,0.017415563,0.035656966,-0.008673906
174,176,0.11892165,0.0,0.05098419,-0.01993683
175,177,0.13318883,0.01729115,0.022622865,0.014267176
176,178,0.11944669,0.017184133,0.04419041,-0.013742141
177,179,0.13318883,0.0,0.04419041,0.013742141
178,180,0.11944669,0.0,0.04419041,-0.013742141
179,181,0.13806495,0.015524319,0.024058374,0.018618263
180,182,0.13551316,0.0,0.026739733,-0.002551794
181,183,0.13551316,0.0,0.0,0.0
182,184,0.14753239,0.0,0.017889448,0.012019232
183,185,0.13885848,0.0,0.035656966,-0.008673906
184,186,0.11892165,0.0,0.05098419,-0.01993683
185,187,0.13318883,0.0,0.022622865,0.014267176
186,188,0.11944669,0.0,0.04419041,-0.013742141
187,189,0.13318883,0.0,0.04419041,0.013742141
188,190,0.11944669,0.0,0.04419041,-0.013742141
189,191,0.13806495,0.0,0.024058374,0.018618263
190,192,0.13309442,0.0,0.033648316,-0.0049705356
191,193,0.14565799,0.009899833,0.01803014,0.012563571
192,194,0.1381287,0.012438535,0.037738338,-0.0075292885
193,195,0.14565799,0.0,0.037738338,0.0075292885
194,196,0.1381287,0.0,0.037738338,-0.0075292885
195,197,0.1513603,0.012540201,0.018807003,0.013231605
196,198,0.14262763,0.01851964,0.06433127,-0.0087326765
197,199,0.12687199,0.0,0.0392409,-0.015755638
198,200,0.14061852,0.018927796,0.018927796,0.01374653
199,201,0.14061852,0.0,0.0,0.0
200,202,0.13735309,0.022209514,0.066955596,-0.0032654256
201,203,0.11188794,0.0,0.058712702,-0.025465153
202,204,0.11188794,0.0,0.0,0.0
203,205,0.12426927,0.0,0.025698824,0.01238133
204,206,0.12136466,0.0,0.05411827,-0.0029046088
205,207,0.12670621,0.016437829,0.049071997,0.005341552
206,208,0.12670621,0.0,0.0,0.0
207,209,0.13811953,0.019149987,0.023504468,0.011413321
208,210,0.13563964,0.014982613,0.054702953,-0.002479896
209,211,0.10548165,0.0,0.060845643,-0.03015799
210,212,0.123842634,0.013410767,0.02688111,0.018360987
211,213,0.10751361,0.025898457,0.038387213,-0.016329028
212,214,0.123842634,0.0,0.038387213,0.016329028
213,215,0.10751361,0.0,0.038387213,-0.016329028
214,216,0.1285979,0.030513935,0.04140975,0.021084294
215,217,0.12670621,0.0,0.041178275,-0.0018916875
216,218,0.12670621,0.0,0.0,0.0
217,219,0.13811953,0.0,0.023504468,0.011413321
218,220,0.13563964,0.0,0.054702953,-0.002479896
219,221,0.10548165,0.0,0.060845643,-0.03015799
220,222,0.123842634,0.0,0.02688111,0.018360987
221,223,0.10751361,0.0,0.038387213,-0.016329028
222,224,0.123842634,0.0,0.038387213,0.016329028
223,225,0.10751361,0.0,0.038387213,-0.016329028
224,226,0.1285979,0.0,0.04140975,0.021084294
225,227,0.12426927,0.0,0.030513935,-0.004328631
226,228,0.13739502,0.010007659,0.021514865,0.013125755
227,229,0.122914605,0.022377947,0.03239045,-0.014480419
228,230,0.13739502,0.0,0.03239045,0.014480419
229,231,0.122914605,0.0,0.03239045,-0.014480419
230,232,0.1414035,0.01910446,0.037934303,0.018488891
231,233,0.12803033,0.02013955,0.0477892,-0.013373166
232,234,0.10869186,0.0,0.04137226,-0.019338466
233,235,0.12801214,0.020296166,0.026177675,0.019320272
234,236,0.12801214,0.0,0.0,0.0
235,237,0.15481138,0.010655242,0.0763612,0.026799247
236,238,0.15481138,0.0,0.0,0.0
237,239,0.16323231,0.0120921815,0.0120921815,0.008420929
238,240,0.15209758,0.01443806,0.027788458,-0.011134729
239,241,0.14252391,0.0,0.033320736,-0.009573668
240,242,0.15323383,0.0,0.017717354,0.010709912
241,243,0.14808531,0.0,0.033775344,-0.005148515
242,244,0.15323383,0.0,0.033775344,0.005148515
243,245,0.14808531,0.0,0.033775344,-0.005148515
244,246,0.15917948,0.0,0.016224159,0.011094168
245,247,0.15411313,0.0,0.028909495,-0.00506635
246,248,0.16271514,0.008560961,0.012601374,0.008602008
247,249,0.15981305,0.00429247,0.029136913,-0.0029020905
248,250,0.16271514,0.0,0.029136913,0.0029020905
249,251,0.15981305,0.0,0.029136913,-0.0029020905
250,252,0.16897285,0.012377524,0.012602898,0.009159803
251,253,0.15231116,0.01436955,0.035934363,-0.016661689
252,254,0.14671627,0.0,0.034780867,-0.0055948943
253,255,0.15818208,0.008222616,0.015289013,0.011465818
