rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
112,114,0.105783604,0.0031899773,0.02993533,0.02323781
113,115,0.0772424,0.004250931,0.03542344,-0.028541207
114,116,0.1040615,0.0024326409,0.033645686,0.026819102
115,117,0.10403469,0.00055790925,0.00055790925,-2.6807189e-05
116,118,0.087963715,0.0039749937,0.024707794,-0.016070977
117,119,0.1073143,0.0022268037,0.026812667,0.019350588
118,120,0.10723506,0.00063278555,0.00063278555,-7.9244375e-05
119,121,0.105189286,0.002044951,0.0031454598,-0.002045773
120,122,0.086379,0.003777422,0.026254717,-0.018810287
121,123,0.10641703,0.0032203381,0.027208311,0.020038031
122,124,0.10631725,0.00062976824,0.00062976824,-9.9778175e-05
123,125,0.10438109,0.002954052,0.0029736625,-0.00193616
124,126,0.11045982,0.003730401,0.013001829,0.0060787275
125,127,0.019329721,0.015760567,0.11510828,-0.0911301
126,128,0.016321609,0.0052995197,0.0052995197,-0.0030081123
127,129,0.0048887865,0.012656833,0.016702881,-0.011432823
128,130,0.055391632,0.015894108,0.05732024,0.050502844
129,131,0.07738438,0.012833764,0.05495729,0.02199275
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.029311985,1000000000,0.029311985,0
1,3,0.1376749,0.14986412,0.14986412,0.10836291
2,4,0.08694178,0.058891878,0.058891878,-0.05073312
3,5,0.137258,0.029090215,0.06657611,0.050316215
4,6,0.018046651,0.03484412,0.13976906,-0.119211346
5,7,0.03261219,0.0468974,0.0468974,0.014565539
6,8,0.09474182,0.09668792,0.09668792,0.06212963
7,9,0.08336974,0.04521309,0.04521309,-0.011372082
8,10,0.09137959,0.035262648,0.035262648,0.008009851
9,11,0.19506916,0.08098984,0.18056484,0.10368957
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.025413925,1000000000,0.025413925,0
1,3,0.019109666,0.018860552,0.018860552,-0.0063042585
2,4,0.013614038,0.026298162,0.026298162,-0.0054956283
3,5,0.0075333174,0.010757334,0.010757334,-0.0060807206
4,6,0.024329646,0.0144508835,0.024492951,0.016796328
5,7,0.015736839,0.010908806,0.022921078,-0.008592807
6,8,0.012225244,0.009267038,0.012633069,-0.0035115946
7,9,0.09295421,0.089350656,0.09558801,0.08072896
8,10,0.023835635,0.024548322,0.10211535,-0.069118574
9,11,0.031293668,0.01721499,0.01721499,0.007458033
10,12,0.02479235,0.0095301755,0.030950943,-0.006501317
11,13,0.008260407,0.0061288164,0.01936406,-0.016531944
12,14,0.11739528,0.066322796,0.11894555,0.109134875
13,15,0.116088875,0.012330658,0.012330658,-0.0013064072
14,16,0.025717007,0.008501811,0.12289979,-0.09037187
15,17,0.01677783,0.007697187,0.009860264,-0.008939177
16,18,0.013517328,0.0060652858,0.008241143,-0.0032605026
17,19,0.028297357,0.012163656,0.023533678,0.01478003
18,20,0.116327524,0.01105495,0.12309832,0.08803017
19,21,0.11349805,0.013091805,0.019044999,-0.0028294772
20,22,0.11392951,0.0121836215,0.01993836,0.00043146312
21,23,0.09517855,0.061030433,0.067918375,-0.018750958
22,24,0.11068297,0.02588171,0.02588171,0.01550442
